,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,genres1
682226,tt2032031,tvEpisode,Folge 1,Folge 1,0,1972,22,"Adventure,Animation,Family",4.6,14,Adventure
195141,tt0347176,movie,Historiani dhe Kameleonet,Historiani dhe Kameleonet,0,1989,70,Comedy,8.6,7,Comedy
1014148,tt7476208,movie,Amazônia S.A.,Amazônia S.A.,0,2019,80,Documentary,8.5,15,Documentary
828163,tt3917138,tvEpisode,Escape from Slavery; a Witch on Hatteras Island; the Horn That Made a Big Bang,Escape from Slavery; a Witch on Hatteras Island; the Horn That Made a Big Bang,0,2014,43,"Biography,History,Mystery",8.0,7,Biography
1047193,tt8313532,tvEpisode,Lost in the Sewers,Lost in the Sewers,0,2018,11,"Adventure,Animation,Comedy",7.7,28,Adventure
73340,tt0101105,tvSeries,Genji Tsûshin Agedama,Genji Tsûshin Agedama,0,1991,30,"Action,Animation,Comedy",8.1,7,Action
272158,tt0529825,tvEpisode,The Sound of Sadness,The Sound of Sadness,0,1972,60,Western,8.1,64,Western
4038,tt0015263,movie,The Reckless Age,The Reckless Age,0,1924,70,"Comedy,Drama",6.6,18,Comedy
194286,tt0345169,video,Easy Rider: Shaking the Cage,Easy Rider: Shaking the Cage,0,1999,65,Documentary,7.3,219,Documentary
1087737,tt9534808,movie,Acceleration,Acceleration,0,2019,85,"Action,Crime,Thriller",4.5,1018,Action
718570,tt2303619,tvEpisode,All the President's Friends,All the President's Friends,0,2012,23,"Action,Comedy,Family",8.4,29,Action
487051,tt11137266,movie,The Worst Thing,"The Worst Thing (To Germany, with Love)",0,2019,84,Documentary,9.6,7,Documentary
812640,tt3665790,tvEpisode,Guilmon Shinka! Nishi Shinjuku Daikessen,Guilmon Shinka! Nishi Shinjuku Daikessen,0,2001,25,"Action,Adventure,Animation",7.7,24,Action
571079,tt1352290,tvEpisode,Draken Eldtungas hämnd,Draken Eldtungas hämnd,0,1979,20,Family,5.4,5,Family
118792,tt0180073,movie,Quills,Quills,0,2000,124,"Biography,Drama",7.3,51299,Biography
699254,tt2153539,tvEpisode,Twenty-Fourth Movement: The Door to Tuning/Twin Music,Twenty-Fourth Movement: The Door to Tuning/Twin Music,0,2002,24,"Action,Animation,Drama",6.4,10,Action
38150,tt0059991,tvSeries,The Green Hornet,The Green Hornet,0,1966,99,"Action,Crime,Sci-Fi",7.4,2551,Action
302798,tt0599713,tvEpisode,Hercules and the Muse of Dance,Hercules and the Muse of Dance,0,1998,23,"Action,Adventure,Animation",8.3,19,Action
935962,tt5875020,tvMiniSeries,Scotland's War at Sea,Scotland's War at Sea,0,2016,60,"History,War",7.2,17,History
195997,tt0349340,movie,Dead Bodies,Dead Bodies,0,2003,88,"Comedy,Drama,Horror",6.2,913,Comedy
986069,tt6843242,short,Living Hell,Living Hell,0,2017,5,"Comedy,Short",6.7,6,Comedy
341705,tt0693572,tvEpisode,The Russian Prisoner,The Russian Prisoner,0,1966,49,"Action,Crime,Drama",7.6,106,Action
578693,tt1391605,short,Lushes,Lushes,0,2009,21,Short,7.5,17,Short
582261,tt1412074,tvEpisode,Short on Love,Short on Love,0,2009,25,Comedy,7.4,5,Comedy
230250,tt0428887,video,No Limit,No Limit,1,2003,96,"Adult,Romance,Sport",6.4,5,Adult
360739,tt0743160,tvEpisode,The Johnny Masters Story,The Johnny Masters Story,0,1963,60,Western,8.2,23,Western
1020900,tt7633190,tvEpisode,Chinese Boxing,Chinese Boxing,0,2019,55,"Action,Crime,Drama",8.9,630,Action
128984,tt0200192,movie,Cheeky,Tra(sgre)dire,0,2000,91,"Comedy,Drama",5.5,4941,Comedy
726422,tt2364006,movie,The Food Guide to Love,The Food Guide to Love,0,2013,91,"Comedy,Romance",5.7,995,Comedy
800455,tt3483644,movie,Slasher,Slasher,0,2014,93,"Horror,Mystery,Thriller",7.3,22,Horror
892103,tt5111790,movie,Return of the Cuckoo,Sap yuet co ng dik yuet gwong,0,2015,103,"Drama,Romance",4.7,104,Drama
246597,tt0471069,short,"20,000 Employees Entering Lord Armstrong's Elswick Works, Newcastle-upon-Tyne","20,000 Employees Entering Lord Armstrong's Elswick Works, Newcastle-upon-Tyne",0,1900,3,"Documentary,Short",5.2,80,Documentary
35175,tt0056580,movie,The Three Stooges in Orbit,The Three Stooges in Orbit,0,1962,90,"Comedy,Sci-Fi",5.9,814,Comedy
755102,tt2747098,video,The Runners,The Runners,0,2013,12,"Documentary,Short,Sport",7.5,59,Documentary
625169,tt1649769,video,Jiggaboo Jones Presents: Giving Back the House,Jiggaboo Jones Presents: Giving Back the House,0,2010,50,Comedy,7.6,8,Comedy
214812,tt0392900,video,The Voyeur 5,The Voyeur 5,1,1995,125,Adult,7.5,15,Adult
283744,tt0559043,tvEpisode,"Hell No, Greg Can't Go","Hell No, Greg Can't Go",0,2000,30,"Comedy,Romance",6.5,55,Comedy
1055189,tt8531058,tvEpisode,Cherry Trees,Cherry Trees,0,2013,21,"Comedy,Sci-Fi",7.4,5,Comedy
949234,tt6103562,short,"Hopi Indians Dance for Theodore Roosevelt at Walpi, Arizona","Hopi Indians Dance for Theodore Roosevelt at Walpi, Arizona",0,1913,3,"Documentary,Short",3.9,10,Documentary
696844,tt2136470,tvEpisode,The Hunt for Red October,The Hunt for Red October,0,2009,46,"Documentary,History",7.1,14,Documentary
533136,tt12324262,tvEpisode,Thunderhowl,Thunderhowl,0,2020,11,"Action,Animation,Sci-Fi",8.1,7,Action
1014863,tt7495400,tvEpisode,L'Eduardo,L'Eduardo,0,2018,50,Comedy,6.7,23,Comedy
688381,tt2077828,movie,Rapture,Rapture,0,2014,85,"Action,Sci-Fi,Thriller",3.6,107,Action
512546,tt1176916,tvSpecial,TNA Wrestling: Global iMPACT!,TNA Wrestling: Global iMPACT!,0,2008,60,Sport,8.0,24,Sport
807501,tt3587158,short,Sex Tape,Sex Tape,0,2013,11,"Comedy,Short",4.8,11,Comedy
294421,tt0581453,tvEpisode,A Leg to Stand On,A Leg to Stand On,0,2003,23,"Crime,Documentary",6.8,58,Crime
188264,tt0328511,tvEpisode,Undercover,Undercover,0,2002,90,"Crime,Drama,Thriller",6.8,40,Crime
978788,tt6694344,tvEpisode,The Peter Principal,The Peter Principal,0,2017,20,"Animation,Comedy",7.2,700,Animation
273669,tt0533817,tvEpisode,Nightmare in the Sun,Nightmare in the Sun,0,1965,60,"Action,Adventure,Crime",6.9,9,Action
24838,tt0044408,movie,The Belle of New York,The Belle of New York,0,1952,82,"Comedy,Musical,Romance",6.2,830,Comedy
515377,tt1183732,movie,Tokyo Gore Police,Tôkyô zankoku keisatsu,0,2008,110,"Action,Comedy,Horror",5.9,10821,Action
939774,tt5942590,tvSpecial,Rio 2016 Olympic Games Opening Ceremony,Rio 2016 Olympic Games Opening Ceremony,0,2016,234,"Music,Sport",7.0,352,Music
313259,tt0626013,tvEpisode,The Lost Key,The Lost Key,0,1973,29,Comedy,7.6,64,Comedy
644819,tt1761097,tvEpisode,The Knights of Tomorrow!,The Knights of Tomorrow!,0,2010,24,"Action,Adventure,Animation",8.5,123,Action
943093,tt6003392,tvEpisode,"Spending, Add-Ons and a Property That Fits the Bill (Sarah & Kevin)","Spending, Add-Ons and a Property That Fits the Bill (Sarah & Kevin)",0,2016,43,Reality-TV,5.4,8,Reality-TV
573114,tt1362451,short,Night Train,Night Train,0,2008,12,"Short,Thriller",6.6,17,Short
572653,tt1359802,tvEpisode,The Lesson Twice Learned,The Lesson Twice Learned,0,1992,24,"Action,Adventure,Animation",7.7,7,Action
140562,tt0225728,short,Finding Out: Incest and Family Sexual Abuse,Finding Out: Incest and Family Sexual Abuse,0,1984,25,"Documentary,Short",6.0,10,Documentary
232228,tt0433604,tvEpisode,Mystery Woman: Sing Me a Murder,Sing Me a Murder,0,2005,120,Mystery,6.5,462,Mystery
617907,tt1608619,movie,Un fueguito. La historia de César Milstein,Un fueguito. La historia de César Milstein,0,2010,70,Documentary,8.6,13,Documentary
505965,tt1160436,tvSeries,Eisodimatias,Eisodimatias,0,2007,90,Game-Show,2.8,12,Game-Show
344681,tt0698949,tvEpisode,Episode #3.4,Episode #3.4,0,2006,46,"Comedy,Crime,Drama",7.6,81,Comedy
1043679,tt8217136,tvEpisode,"Chapter Three, Outside","Chapter Three, Outside",0,2018,44,"Action,Crime,Drama",8.2,94,Action
542818,tt1262032,tvMovie,Familientreffen,Familientreffen,0,1965,70,Drama,9.0,11,Drama
36219,tt0057753,tvMiniSeries,The Great War,The Great War,0,1964,40,"Documentary,War",8.8,602,Documentary
529,tt0000840,short,The Curtain Pole,The Curtain Pole,0,1909,13,"Comedy,Short",5.5,259,Comedy
471895,tt10798660,movie,Wish Upon A Unicorn,Wish Upon a Unicorn,0,2020,93,"Adventure,Family,Fantasy",5.6,70,Adventure
642242,tt1747389,tvEpisode,Princess Peppa,Princess Peppa,0,2010,5,"Animation,Family",5.4,18,Animation
4941,tt0017608,short,Alice the Golf Bug,Alice the Golf Bug,0,1927,7,"Animation,Comedy,Short",5.6,16,Animation
467323,tt10691516,short,Florence + the Machine: Breath of Life,Florence + the Machine: Breath of Life,0,2012,3,"Adventure,Fantasy,Music",8.0,5,Adventure
619421,tt1617498,tvEpisode,Pinxillated/Zoo Ruse/The Spy Wore Pink,Pinxillated/Zoo Ruse/The Spy Wore Pink,0,2010,22,"Animation,Comedy,Family",7.9,9,Animation
398827,tt0853167,movie,The Cemetery Club,Moadon beit hakvarot,0,2006,90,Documentary,7.0,70,Documentary
948679,tt6095626,tvMovie,Almodóvar: Tout sur ses femmes,Almodóvar: Tout sur ses femmes,0,2016,51,"Biography,Documentary",6.6,15,Biography
113463,tt0168682,movie,Daan,Daan,0,1998,90,Drama,6.7,59,Drama
332234,tt0670374,tvEpisode,Ties That Bind,Ties That Bind,0,1999,43,"Drama,Family",8.4,39,Drama
299809,tt0594239,tvEpisode,Manolo,Manolo,0,1975,60,Western,6.1,87,Western
782948,tt3214294,short,The House of Dust,La maison de poussière,0,2014,12,"Animation,Drama,Family",6.2,11,Animation
769081,tt2982730,short,Mama Doesn't Know Best,Mama Doesn't Know Best,0,2013,11,"Comedy,Musical,Romance",8.9,8,Comedy
66127,tt0092674,tvMovie,Blood Vows: The Story of a Mafia Wife,Blood Vows: The Story of a Mafia Wife,0,1987,93,"Crime,Drama",6.8,327,Crime
385130,tt0811854,tvEpisode,Terror of the Zygons: Part Three,Terror of the Zygons: Part Three,0,1975,24,"Adventure,Drama,Family",8.3,350,Adventure
446241,tt10231264,tvEpisode,Nega-Globby,Nega-Globby,0,2019,22,"Action,Adventure,Animation",8.3,36,Action
902094,tt5267490,tvMovie,Hansi und Hubsi,Hansi und Hubsi,0,2012,81,"Comedy,Crime",8.4,10,Comedy
795002,tt3399896,movie,Terminus,Terminus,0,2015,94,"Drama,Sci-Fi",5.4,6082,Drama
663131,tt1874761,short,The Interrogation,The Interrogation,0,2011,3,"Crime,Short",7.5,8,Crime
73898,tt0101756,movie,Don't Fool Me,Chung Wan ying hung,0,1991,98,Comedy,5.7,111,Comedy
692055,tt2100022,tvEpisode,The Break-Up,The Break-Up,0,2011,23,"Drama,Family,Reality-TV",4.8,18,Drama
425732,tt0956355,video,Sesame Beginnings: Moving Together,Sesame Beginnings: Moving Together,0,2007,32,"Family,Short",5.5,30,Family
360617,tt0743038,tvEpisode,The Barbara Lindquist Story,The Barbara Lindquist Story,0,1964,60,Western,8.6,22,Western
49602,tt0073301,tvSeries,A Little Princess,A Little Princess,0,1973,25,Drama,8.1,70,Drama
469984,tt1075342,short,Klaabu kosmoses,Klaabu kosmoses,0,1981,15,"Animation,Short",7.1,36,Animation
730682,tt2392530,short,The Empty Room,The Empty Room,0,2012,13,"Comedy,Family,Romance",8.7,11,Comedy
644927,tt1762348,short,The Circus Girl,The Circus Girl,0,2010,19,"Adventure,Family,Fantasy",7.5,8,Adventure
459748,tt1052005,movie,Hollywood Chinese,Hollywood Chinese,0,2007,90,Documentary,8.0,103,Documentary
857016,tt4453668,tvEpisode,Bad Company,Bad Company,0,2016,43,"Crime,Drama,Mystery",8.1,99,Crime
456650,tt1045765,tvEpisode,Yagami's Scream! The Dangers of Private Lessons with Yotsuya!,Yagami's Scream! The Dangers of Private Lessons with Yotsuya!,0,1987,25,"Animation,Comedy,Drama",6.5,8,Animation
641180,tt1741340,tvEpisode,Japan: Enter Iron Man,Japan: Enter Iron Man,0,2010,24,"Action,Animation,Sci-Fi",6.4,49,Action
574708,tt1370858,short,The Girl with X-ray Eyes,The Girl with X-ray Eyes,0,2008,23,"Documentary,Short",6.3,10,Documentary
25451,tt0045137,movie,Sword for Hire,Sengoku burai,0,1952,135,"Action,Adventure,Drama",6.9,103,Action
1064715,tt8825148,tvEpisode,People Can Change,People Can Change,0,2019,45,"Mystery,Thriller",6.7,43,Mystery
118642,tt0179824,movie,Getúlio Vargas,Getúlio Vargas,0,1974,76,Documentary,6.1,27,Documentary
373455,tt0775417,movie,Am Ende kommen Touristen,Am Ende kommen Touristen,0,2007,85,Drama,6.9,1040,Drama
619084,tt1615659,tvEpisode,Blowing Smoke,Blowing Smoke,0,2010,48,Drama,8.9,1710,Drama
130436,tt0203189,tvShort,W*A*L*T*E*R,W*A*L*T*E*R,0,1984,25,"Comedy,Short",5.4,177,Comedy
662455,tt1870326,short,Apaches,Apaches,0,1977,27,"Drama,Short,Western",7.2,228,Drama
698053,tt2145083,tvEpisode,The Chair,The Chair,0,2011,22,"Comedy,Romance",8.2,320,Comedy
542946,tt1262359,tvEpisode,Will a Tearful Confession Summon a Miracle?,Will a Tearful Confession Summon a Miracle?,0,2007,57,"Drama,Fantasy,Romance",8.6,10,Drama
637418,tt1721323,tvMiniSeries,Marry Me,Marry Me,0,2010,169,Romance,6.7,1071,Romance
396456,tt0845456,video,Feeding Frenzy 8,Feeding Frenzy 8,1,2006,170,Adult,8.6,5,Adult
480568,tt10997596,tvEpisode,Episode #1.31,Episode #1.31,0,2019,21,"Comedy,News,Talk-Show",8.2,11,Comedy
276268,tt0540085,tvEpisode,The Suicide Club,The Suicide Club,0,1960,60,Mystery,5.9,7,Mystery
23464,tt0042734,movie,My Sister and I,Min syster och jag,0,1950,106,Comedy,4.8,47,Comedy
176407,tt0302134,tvSeries,Last of the Wild,Last of the Wild,0,1974,30,"Documentary,Family",6.6,8,Documentary
301732,tt0597730,tvEpisode,Episode #11.1,Episode #11.1,0,1996,30,"Comedy,Game-Show,News",7.0,7,Comedy
663908,tt1879012,movie,Night of the Living Dead 3D: Re-Animation,Night of the Living Dead 3D: Re-Animation,0,2012,88,"Action,Comedy,Horror",3.0,1898,Action
106188,tt0153848,video,Will and Ed's Excellent Boner Christmas,Will and Ed's Excellent Boner Christmas,1,1991,81,"Adult,Comedy",8.7,7,Adult
1017387,tt7554168,tvEpisode,Tupac Amaru Shakur,Tupac Amaru Shakur,0,2018,44,"Biography,Crime",8.2,173,Biography
250880,tt0481294,tvMovie,Small Fortunes: Microcredit and the Future of Poverty,Small Fortunes: Microcredit and the Future of Poverty,0,2005,56,Documentary,8.6,10,Documentary
530587,tt1225190,tvEpisode,Heatwave,Heatwave,0,2008,44,Drama,8.0,44,Drama
403774,tt0868909,tvEpisode,Fey's Sleigh Ride,Fey's Sleigh Ride,0,2006,44,"Comedy,Drama,Romance",8.0,223,Comedy
856376,tt4441606,tvSeries,Moot,Moot,0,2015,3,"Comedy,Short",7.8,6,Comedy
996606,tt7065882,tvEpisode,Red Dragon,Red Dragon,0,2017,24,"Action,Animation,Fantasy",8.3,18,Action
419828,tt0933627,tvEpisode,Breakfast of Champions,Breakfast of Champions,0,1997,22,"Adventure,Family,Fantasy",8.1,26,Adventure
17138,tt0034928,movie,The Jungle Book,Jungle Book,0,1942,108,"Action,Adventure,Family",6.7,3739,Action
22313,tt0041317,movie,Dreimal Komödie,Dreimal Komödie,0,1949,92,Comedy,5.8,13,Comedy
130845,tt0204105,tvSeries,Ruby's American Pie,Ruby's American Pie,0,1999,35,"Comedy,Documentary",5.0,5,Comedy
167,tt0000170,short,The Twins' Tea Party,The Twins' Tea Party,0,1896,1,"Comedy,Short",5.2,189,Comedy
471101,tt10777716,movie,Ibrahim: A Fate to Define,Ibrahim: A Fate to Define,0,2019,75,Documentary,6.5,10,Documentary
796002,tt3417222,tvEpisode,Love Is in the Air,Love Is in the Air,0,2014,24,"Action,Adventure,Family",7.0,32,Action
310228,tt0618141,tvEpisode,Fury: Part II,Fury: Part II,0,2002,22,"Action,Adventure,Animation",7.6,435,Action
667889,tt1915581,movie,Magic Mike,Magic Mike,0,2012,110,"Comedy,Drama",6.1,130525,Comedy
1067050,tt8900836,short,The Summoning,The Summoning,0,2018,14,"Drama,Horror,Mystery",9.3,34,Drama
484325,tt11080600,tvEpisode,Another Look,Another Look,0,2019,43,"Crime,Drama,Mystery",8.0,172,Crime
739806,tt2507128,movie,Birth of the Living Dead,Year of the Living Dead,0,2013,76,Documentary,7.0,1559,Documentary
873360,tt4743590,tvEpisode,Hidden by Fire,Hidden by Fire,0,2015,44,"Crime,Documentary",8.2,6,Crime
741267,tt2525818,short,Pozdrav video kasetama!,Pozdrav video kasetama!,0,2010,8,Short,4.1,29,Short
996603,tt7065820,short,Are You Volleyball?!,Are You Volleyball?!,0,2018,15,"Drama,Short,Sport",8.2,31,Drama
394370,tt0839127,tvEpisode,The Self-Propelled Salad Strainer,The Self-Propelled Salad Strainer,0,1992,29,Comedy,7.5,31,Comedy
976131,tt6634852,short,Kontroll,Kontroll,0,2016,13,"Comedy,Drama,Short",6.1,16,Comedy
8750,tt0024185,movie,The Iron Master,The Iron Master,0,1933,64,Drama,5.4,13,Drama
73768,tt0101608,movie,Comrades in Arms,Comrades in Arms,0,1991,91,"Action,Adventure",3.9,56,Action
428754,tt0968992,tvEpisode,The Man from Tallahassee,The Man from Tallahassee,0,2007,43,"Adventure,Drama,Fantasy",9.1,4735,Adventure
33522,tt0054706,movie,Buddha,Shaka,0,1961,154,Drama,6.4,52,Drama
892481,tt5118556,tvEpisode,Episode #6.20,Episode #6.20,0,1974,55,"Adventure,Animation,Comedy",8.1,7,Adventure
410480,tt0893606,tvShort,Stedrý vecer pana rady Vacátka,Stedrý vecer pana rady Vacátka,0,1972,40,"Crime,Short",6.4,22,Crime
532691,tt1231016,tvEpisode,Episode dated 8 May 2008,Episode dated 8 May 2008,0,2008,60,"News,Talk-Show",1.0,5,News
1019254,tt7594378,movie,Kalyanam,Kalyanam,0,2018,116,"Comedy,Romance",5.5,318,Comedy
922376,tt5643804,movie,Housewife Alien vs. Gay Zombie,Housewife Alien vs. Gay Zombie,0,2017,95,"Comedy,Horror",6.3,21,Comedy
118254,tt0179104,movie,Biba,Biba,0,1977,50,Documentary,6.4,5,Documentary
269818,tt0525353,tvEpisode,Homes and Gardens,Homes and Gardens,0,1988,24,"Crime,Drama",7.1,16,Crime
646582,tt1773425,short,Fisherman,Fisherman,0,2010,20,Short,6.3,6,Short
208866,tt0379556,movie,Totem: The Return of the G'psgolox Pole,Totem: The Return of the G'psgolox Pole,0,2003,70,Documentary,6.8,24,Documentary
360649,tt0743070,tvEpisode,The Charles Maury Story,The Charles Maury Story,0,1958,60,Western,8.1,36,Western
832722,tt4019710,tvEpisode,"Jung, weiblich, hochexplosiv","Jung, weiblich, hochexplosiv",0,2014,46,"Action,Crime,Drama",6.6,12,Action
216639,tt0396409,movie,45 expansiva,45 expansiva,0,1996,90,"Action,Crime,Drama",4.2,5,Action
222967,tt0411715,video,Oh Mummy: Sutekh's Story,Oh Mummy: Sutekh's Story,0,2004,7,"Comedy,Short",6.1,43,Comedy
748518,tt2639580,short,Jerry: A Bromantic Comedy,Jerry: A Bromantic Comedy,0,2013,22,"Comedy,Drama,Short",8.2,13,Comedy
153374,tt0255214,movie,Hello My Dear: Wrong Number,Hello My Dear: Wrong Number,0,1986,129,"Comedy,Thriller",6.5,249,Comedy
943429,tt6009814,movie,The Life of a Salesman,The Life of a Salesman,0,2010,53,Documentary,4.6,5,Documentary
721729,tt2327994,tvMovie,On the Fritz,On the Fritz,0,1988,53,Comedy,2.1,8,Comedy
243854,tt0463376,short,System of Units,System of Units,0,2004,22,"Sci-Fi,Short",5.2,10,Sci-Fi
374435,tt0778786,movie,Mujer sin un destino,Mujer sin un destino,0,2006,82,Drama,6.8,14,Drama
591037,tt1462855,short,Point of Light,Point of Light,0,2009,6,"Action,Drama,Sci-Fi",7.8,6,Action
366566,tt0755141,tvEpisode,The Deadly Bolas,The Deadly Bolas,0,1958,30,"Action,Adventure,Comedy",7.5,35,Action
473398,tt10843432,tvEpisode,Spike Lee,Spike Lee,0,2020,29,"Biography,Documentary",7.7,29,Biography
817052,tt3732724,short,No Free Lunch,No Free Lunch,0,2015,20,"Drama,Short",8.2,6,Drama
377943,tt0790673,movie,Gift of New York,Gift of New York,0,2006,60,Documentary,8.4,20,Documentary
358125,tt0734766,tvEpisode,Time and Teresa Golowitz/Voices in the Earth,Time and Teresa Golowitz/Voices in the Earth,0,1987,60,"Drama,Fantasy,Horror",6.9,171,Drama
550605,tt12855880,tvEpisode,Living the Dream,Living the Dream,0,2020,79,"Documentary,Sport",7.7,13,Documentary
129728,tt0201790,tvMovie,The Mystery of Men,The Mystery of Men,0,1999,95,"Comedy,Drama,Mystery",6.1,101,Comedy
816088,tt3717314,movie,It's Gonna Blow!!!: San Diego's Music Underground 1986-1996,It's Gonna Blow!!!: San Diego's Music Underground 1986-1996,0,2014,86,"Documentary,History,Music",7.3,19,Documentary
470995,tt1077384,short,Making the Man,Making the Man,0,2007,11,"Comedy,Short",9.2,8,Comedy
44106,tt0066982,movie,Demons of the Mind,Demons of the Mind,0,1972,89,"Horror,Thriller",5.4,1344,Horror
59098,tt0084416,movie,"No grazie, il caffè mi rende nervoso","No grazie, il caffè mi rende nervoso",0,1982,109,"Comedy,Mystery,Thriller",6.5,306,Comedy
211741,tt0385924,short,Overvågning,Overvågning,0,2003,7,"Comedy,Short",6.7,7,Comedy
503687,tt1154289,tvEpisode,Five Year Plan,Five Year Plan,0,2007,23,Comedy,6.6,22,Comedy
262822,tt0510342,tvEpisode,Sideshow,Sideshow,0,1999,42,"Comedy,Drama,Fantasy",7.2,128,Comedy
337876,tt0683904,tvEpisode,Reba and the Nanny,Reba and the Nanny,0,2005,22,"Comedy,Drama",7.6,43,Comedy
422198,tt0943240,tvMovie,Kein Geld der Welt,Kein Geld der Welt,0,2007,89,Comedy,5.7,16,Comedy
826389,tt3892336,tvEpisode,Assaulted,Assaulted,0,2014,43,"Horror,Reality-TV,Sci-Fi",8.9,9,Horror
30614,tt0051343,movie,Pathetic Fallacy,Ajantrik,0,1958,102,Drama,7.7,490,Drama
708029,tt2217263,tvEpisode,Uijin: Isu no wa,Uijin: Isu no wa,0,2010,24,"Animation,Comedy,Drama",7.4,5,Animation
584648,tt1425727,tvEpisode,Le mauvais augure,Le mauvais augure,0,2006,3,"Adventure,Comedy,Fantasy",7.9,18,Adventure
511415,tt1174124,tvEpisode,Defeating the Shadow of Doubt,Defeating the Shadow of Doubt,0,1998,37,"Family,Sci-Fi",4.6,18,Family
311423,tt0621104,tvEpisode,New Beginnings,New Beginnings,0,1982,60,"Drama,Romance",7.4,11,Drama
773893,tt3071500,tvEpisode,AJ & Kaitlyn Sitting In A Tree,AJ & Kaitlyn Sitting In A Tree,0,2013,81,"Action,Sport",7.2,13,Action
507233,tt1164275,tvEpisode,A Tard for All Seasons,A Tard for All Seasons,0,2008,24,Comedy,6.5,10,Comedy
774296,tt3079310,tvMovie,Catching a Killer: Crocodile Tears,Catching a Killer: Crocodile Tears,0,2013,65,"Crime,Documentary",6.6,14,Crime
632645,tt1695793,movie,Love U... Mr. Kalakaar!,Love U... Mr. Kalakaar!,0,2011,152,"Drama,Romance",5.3,419,Drama
221496,tt0407888,tvMovie,Ingmar Bergman Makes a Movie,Ingmar Bergman gör en film,0,1963,146,Documentary,7.8,397,Documentary
439045,tt1007418,tvEpisode,A Cannon Carol,A Cannon Carol,0,2007,41,"Crime,Drama",6.9,87,Crime
391161,tt0830592,tvMovie,"Mein Vater, der Türke","Mein Vater, der Türke",0,2006,75,Documentary,8.3,50,Documentary
444673,tt10196704,tvEpisode,Episode #1.4,Episode #1.4,0,2019,75,"Comedy,Romance",8.1,7,Comedy
